date_mutation,valeur_fonciere,code_postal,section,type_local,surface_relle_bati,nombre_pieces_principales,surface_terrain
2016/11/30,850000,33000,KH,Appartement,70,2,87
2016/11/30,850000,33000,KH,Appartement,48,2,87
2016/11/30,850000,33000,KH,Appartement,48,3,87
2016/12/30,1400000,33000,PJ,Appartement,125,5,
2016/12/30,1400000,33000,PJ,Appartement,125,5,
2016/12/30,1400000,33000,PJ,Appartement,121,5,
2016/12/30,1400000,33000,PJ,Appartement,126,5,
2016/1/6,82000,33000,EB,Appartement,20,1,
2016/3/29,86000,33000,HP,Appartement,21,1,
2016/4/19,371000,33000,HV,Maison,92,4,134
2016/5/2,630000,33000,IP,Maison,110,4,134
2016/5/2,630000,33000,IP,Maison,110,4,505
2016/8/22,137300,33000,EB,Appartement,36,2,
2016/8/29,75410,33000,DU,Appartement,20,2,
2016/10/12,125000,33000,HP,Appartement,44,2,
2016/11/28,190000,33000,HP,Appartement,60,2,
2017/2/10,603000,33000,KI,Appartement,14,1,34
2017/2/10,603000,33000,KI,Appartement,14,1,34
2017/2/10,603000,33000,KI,Appartement,14,1,34
2017/6/1,154000,33000,LV,Appartement,40,2,
2017/9/25,225000,33000,LV,Appartement,70,3,
2017/2/10,145000,33000,HP,Appartement,37,2,
2017/2/20,140000,33000,EB,Appartement,36,2,
2017/3/8,233500,33000,HP,Appartement,63,3,
2017/5/31,90000,33000,HO,Maison,116,4,126
2017/11/15,890000,33000,HL,Appartement,50,2,148
2017/11/15,890000,33000,HL,Appartement,65,1,148
2017/11/15,890000,33000,HL,Appartement,47,1,148
2017/11/15,890000,33000,HL,Appartement,38,2,148
2017/12/22,80000,33000,EB,Appartement,21,1,
2018/2/22,145000,33000,HP,Appartement,40,2,
2018/6/15,232000,33000,HL,Appartement,38,2,
2018/8/23,240000,33000,HL,Appartement,47,1,
2018/9/17,149000,33000,EB,Appartement,31,1,
2018/11/30,283000,33000,HP,Appartement,64,3,
2019/4/3,748000,33000,LV,Appartement,48,3,344
2019/4/3,748000,33000,LV,Appartement,28,1,344
2019/4/3,748000,33000,LV,Appartement,36,2,344
2019/5/27,273380,33000,LV,Appartement,70,3,
2019/2/14,187000,33000,HL,Appartement,50,2,
2019/4/5,172000,33000,HP,Appartement,41,2,
2019/5/6,292000,33000,HL,Appartement,65,1,
2014/2/27,720000,33000,OW,Maison,68,6,204
2014/4/30,449610,33000,LC,Appartement,140,6,
2014/8/29,510000,33000,PE,Appartement,211,6,
2014/9/2,517000,33000,LV,Maison,143,6,218
2014/9/2,517000,33000,LV,Maison,28,2,218
2014/9/30,340000,33000,PE,Appartement,189,0,
2014/9/30,1200000,33000,PE,Appartement,211,6,
2014/1/30,65000,33000,HD,Appartement,28,1,
2014/7/22,145000,33000,HK,Appartement,58,2,
2014/9/8,205000,33000,EB,Appartement,69,3,
2014/12/24,109000,33000,DR,Appartement,45,2,
2014/12/18,87500,33000,DT,Appartement,21,1,
2015/4/29,258000,33000,LX,Appartement,101,5,
2015/4/29,258000,33000,LX,Appartement,49,2,
2015/4/29,258000,33000,LX,Appartement,57,2,
2015/7/10,383000,33000,LO,Maison,120,4,183
2015/1/23,1140000,33000,EW,Maison,160,4,1008
2015/7/16,89000,33000,HD,Appartement,28,1,
2015/8/28,680000,33000,HE,Appartement,29,2,119
2015/8/28,680000,33000,HE,Appartement,32,2,119
2015/8/28,680000,33000,HE,Appartement,40,2,119
2015/8/28,680000,33000,HE,Appartement,67,3,119
2015/8/28,680000,33000,HE,Appartement,70,3,119
2015/8/28,680000,33000,HE,Appartement,30,2,119
2015/8/28,680000,33000,HE,Appartement,30,2,119
2015/9/17,125000,33000,EW,Appartement,20,1,
2015/9/17,180000,33000,EW,Appartement,33,1,
2015/9/17,315000,33000,EW,Appartement,72,3,
2015/9/17,223000,33000,EW,Appartement,46,2,
2015/10/9,254000,33000,EW,Appartement,56,2,
2015/9/30,218000,33000,EW,Appartement,42,2,
2015/11/12,237000,33000,EW,Maison,160,4,
2015/11/13,214500,33000,EW,Maison,160,4,
2015/11/13,230000,33000,EW,Maison,160,4,
2015/11/23,156500,33000,EW,Appartement,27,1,
2015/12/18,235000,33000,EW,Appartement,50,2,
2015/12/29,100750,33000,HE,Appartement,30,2,
2015/12/28,100750,33000,HE,Appartement,70,3,
2015/12/29,109895,33000,HE,Appartement,40,2,
2015/12/30,225000,33000,HE,Appartement,67,3,
2015/12/30,225000,33000,HE,Appartement,29,2,
2016/1/6,401000,33000,LA,Maison,164,3,177
2016/12/16,210400,33000,LX,Appartement,56,2,
2016/3/3,127000,33000,HK,Appartement,40,1,
2016/7/13,131000,33000,HE,Appartement,32,2,
2016/7/13,131000,33000,HE,Appartement,30,2,
2016/12/6,375000,33000,HU,Appartement,43,2,
2017/3/29,606600,33000,PO,Maison,137,4,77
2017/3/27,523700,33000,LC,Appartement,140,6,
2017/4/6,465000,33000,PA,Appartement,63,2,118
2017/4/6,465000,33000,PA,Appartement,58,2,118
2017/5/15,2005000,33000,PN,Maison,326,7,217
2017/9/28,300000,33000,LP,Appartement,90,3,
2017/12/12,215000,33000,LP,Appartement,53,2,
2017/12/22,255400,33000,LP,Appartement,50,3,
2017/10/2,234000,33000,HD,Appartement,56,3,
2018/7/4,959600,33000,LA,Maison,164,3,177
2018/7/7,315000,33000,OX,Maison,87,3,86
2018/9/10,950000,33000,PM,Appartement,100,5,262
2018/12/17,263000,33000,PA,Appartement,63,2,
2018/3/13,379000,33000,HK,Appartement,95,3,
2018/5/18,358000,33000,HD,Appartement,56,3,
2018/5/31,168100,33000,HK,Appartement,40,1,
2019/1/8,1300000,33000,PM,Appartement,100,5,262
2019/4/9,608000,33000,LO,Maison,146,6,139
2019/4/15,590900,33000,LW,Maison,124,5,99
2019/6/6,276400,33000,LP,Appartement,50,3,
2019/6/17,195000,33000,HK,Appartement,40,1,
2014/3/21,250000,33000,PB,Appartement,65,3,
2014/4/29,187000,33000,MD,Appartement,100,4,
2014/5/28,176000,33000,IU,Appartement,78,4,
2014/6/30,224500,33000,PB,Appartement,72,3,
2014/9/25,111000,33000,KM,Appartement,47,2,
2014/12/22,140000,33000,PB,Appartement,45,2,
2014/11/26,172000,33000,PB,Appartement,49,2,
2014/2/28,110000,33000,HE,Appartement,23,1,
2014/12/17,112000,33000,DT,Appartement,45,2,
2015/2/18,382000,33000,MD,Maison,104,5,146
2015/2/26,145000,33000,PD,Appartement,55,2,
2015/4/30,130000,33000,KM,Appartement,47,2,
2015/6/11,1350000,33000,PC,Maison,250,5,587
2015/6/24,180200,33000,MD,Appartement,94,4,
2015/6/29,173000,33000,LY,Appartement,33,2,
2015/6/29,305000,33000,KN,Appartement,74,3,
2015/9/28,506500,33000,LE,Maison,114,3,121
2015/2/23,162500,33000,HM,Appartement,45,3,
2015/4/8,562800,33000,EU,Maison,142,4,258
2015/8/31,145000,33000,HE,Appartement,50,2,
2015/12/22,90000,33000,DS,Appartement,24,1,
2016/3/31,90000,33000,KM,Appartement,53,2,
2016/3/30,510000,33000,KM,Appartement,66,3,118
2016/7/4,845000,33000,LN,Maison,200,7,325
2016/7/11,970000,33000,OZ,Appartement,61,3,321
2016/8/11,250000,33000,MD,Appartement,94,4,
2016/9/23,290000,33000,PB,Appartement,84,4,
2016/10/10,109000,33000,LY,Appartement,31,2,
2016/10/27,206965,33000,IU,Appartement,75,4,
2016/5/27,232150,33000,IM,Maison,31,1,51
2016/6/2,699900,33000,EU,Maison,170,7,215
2016/9/20,301000,33000,ID,Appartement,115,6,
2016/12/6,154000,33000,DT,Appartement,45,2,
2017/2/16,260000,33000,KJ,Appartement,55,1,
2017/3/7,156700,33000,KM,Appartement,35,2,
2017/5/2,425000,33000,LT,Maison,76,3,167
2017/5/31,227000,33000,PB,Appartement,72,3,
2017/5/31,110000,33000,IU,Appartement,50,2,
2017/8/2,193000,33000,IU,Appartement,75,4,
2017/9/15,360000,33000,PB,Appartement,82,4,
2017/10/6,137500,33000,LX,Appartement,20,1,
2017/1/31,341830,33000,HE,Appartement,62,2,
2017/6/30,245700,33000,HM,Appartement,45,3,
2017/9/4,160000,33000,HE,Appartement,30,1,
2017/10/3,170000,33000,DT,Appartement,45,2,
2018/2/27,171370,33000,LY,Appartement,22,1,
2018/3/7,284700,33000,IU,Appartement,75,4,
2018/4/10,165000,33000,KJ,Appartement,30,1,
2018/4/16,490000,33000,MH,Maison,102,3,133
2018/6/19,365000,33000,MD,Appartement,94,4,
2018/11/22,175000,33000,IU,Appartement,51,2,
2018/2/9,340000,33000,ID,Appartement,114,6,
2018/3/1,358885,33000,HE,Appartement,62,2,
2018/3/1,458000,33000,IU,Maison,94,4,373
2018/2/23,331116,33000,HM,Appartement,65,4,
2018/8/6,250000,33000,HE,Appartement,50,2,
2018/8/23,308700,33000,ID,Appartement,114,6,
2018/9/3,640000,33000,HA,Maison,75,4,83
2018/9/11,220000,33000,DO,Appartement,42,2,
2019/1/11,242500,33000,LY,Appartement,33,2,
2019/5/22,230000,33000,PD,Appartement,55,2,
2019/6/3,590000,33000,KL,Appartement,82,3,
2019/6/25,490000,33000,PB,Appartement,106,5,
2019/1/28,117430,33000,DS,Appartement,37,2,
2019/5/23,311500,33000,IM,Maison,64,2,72
2019/5/20,220000,33000,HI,Appartement,18,1,
2019/5/20,220000,33000,HI,Appartement,25,1,
2019/6/22,130000,33000,HE,Appartement,28,1,
2019/5/20,330000,33000,HI,Appartement,49,2,
2014/4/16,393450,33000,KX,Appartement,131,6,
2014/4/22,180000,33000,MD,Maison,100,3,127
2014/6/30,117000,33000,KT,Appartement,92,3,
2014/7/16,204000,33000,LH,Appartement,70,2,
2014/7/25,180000,33000,LH,Appartement,77,3,
2014/7/23,213000,33000,LH,Appartement,45,2,
2014/7/23,213000,33000,LH,Appartement,45,2,
2014/8/27,168000,33000,LH,Appartement,58,2,
2014/9/8,129000,33000,LH,Appartement,42,0,
2014/9/10,171000,33000,LH,Appartement,58,2,
2014/9/11,80000,33000,LH,Appartement,27,1,
2014/10/15,170800,33000,LH,Appartement,64,2,
2014/10/22,100700,33000,KJ,Appartement,32,2,
2014/12/30,147500,33000,LH,Appartement,58,3,
2014/1/22,57000,33000,HD,Appartement,20,1,
2014/2/28,186000,33000,DO,Appartement,58,2,
2014/6/26,242000,33000,HP,Maison,60,3,113
2014/7/30,143500,33000,HC,Appartement,64,3,
2014/8/20,525000,33000,EX,Maison,130,7,266
2014/9/15,344000,33000,HR,Maison,100,6,129
2015/2/23,181000,33000,LH,Appartement,45,2,
2015/1/12,290000,33000,MD,Maison,100,3,127
2015/3/13,500000,33000,LH,Appartement,109,3,
2015/3/13,500000,33000,LH,Appartement,99,2,
2015/3/16,192000,33000,LH,Appartement,45,2,
2015/4/10,189000,33000,LH,Appartement,71,3,
2015/5/22,350000,33000,LH,Appartement,85,0,
2015/6/24,169000,33000,LB,Appartement,54,2,
2015/9/30,210000,33000,PL,Appartement,74,4,
2016/5/30,130000,33000,LB,Appartement,30,1,
2016/10/3,200000,33000,PE,Appartement,32,1,
2016/11/21,1400000,33000,KH,Appartement,40,2,138
2016/11/21,1400000,33000,KH,Appartement,80,2,138
2016/11/21,1400000,33000,KH,Appartement,80,3,138
2016/11/21,1400000,33000,KH,Appartement,40,2,138
2016/12/22,207000,33000,KT,Appartement,60,2,
2017/3/30,417800,33000,LH,Appartement,77,3,
2017/5/29,320000,33000,LH,Appartement,58,3,
2017/5/16,350000,33000,LY,Maison,80,3,83
2017/8/8,110000,33000,PE,Appartement,20,1,
2017/8/4,680000,33000,PI,Appartement,130,5,
2017/10/18,228350,33000,KJ,Appartement,32,2,
2017/12/6,140000,33000,LH,Appartement,109,3,
2017/12/22,510000,33000,PJ,Appartement,86,4,
2017/12/21,290000,33000,LH,Appartement,109,3,
2017/2/23,322303,33000,HD,Appartement,90,4,
2017/12/27,254400,33000,DP,Appartement,63,3,
2017/12/22,360000,33000,IN,Maison,70,4,327
2018/2/1,483000,33000,LB,Appartement,89,3,
2018/4/18,545000,33000,OX,Appartement,76,2,
2018/5/14,550000,33000,LD,Appartement,65,2,126
2018/5/14,550000,33000,LD,Appartement,90,2,126
2018/5/31,660000,33000,PJ,Appartement,136,2,
2018/9/19,1609925,33000,MC,Maison,200,5,583
2018/11/6,1,33000,KX,Appartement,142,5,
2018/12/18,720200,33000,KX,Appartement,142,5,
2018/3/8,342000,33000,HC,Appartement,102,3,
2018/11/27,325256,33000,HM,Appartement,30,1,
2018/11/27,325256,33000,HM,Appartement,42,1,
2018/11/30,690000,33000,IW,Maison,96,6,184
2019/1/30,921750,33000,LD,Appartement,90,2,126
2019/1/30,921750,33000,LD,Appartement,65,2,126
2019/1/31,770000,33000,PD,Appartement,40,2,117
2019/1/31,770000,33000,PD,Appartement,31,2,117
2019/1/31,770000,33000,PD,Appartement,40,2,117
2019/1/31,770000,33000,PD,Appartement,43,2,117
2019/5/2,362000,33000,PE,Appartement,55,2,
2019/4/24,400000,33000,DP,Appartement,93,4,
2019/6/17,3800000,33000,DT,Appartement,25,1,247
2019/6/17,3800000,33000,DT,Appartement,86,3,247
2019/6/17,3800000,33000,DT,Appartement,87,3,247
2019/6/17,3800000,33000,DT,Appartement,25,1,247
2019/6/17,3800000,33000,DT,Appartement,25,1,247
2019/6/17,3800000,33000,DT,Appartement,25,1,247
2019/6/17,3800000,33000,DT,Appartement,25,1,247
2019/6/17,3800000,33000,DT,Appartement,44,1,247
2019/6/17,3800000,33000,DT,Appartement,44,2,247
2019/6/17,3800000,33000,DT,Appartement,66,3,247
2019/6/17,3800000,33000,DT,Appartement,25,1,247
2019/6/17,3800000,33000,DT,Appartement,40,2,247
2019/6/17,3800000,33000,DT,Appartement,20,1,247
2019/6/17,3800000,33000,DT,Appartement,66,3,247
2019/6/17,3800000,33000,DT,Appartement,87,3,247
2019/6/17,3800000,33000,DT,Appartement,66,2,247
2019/6/17,3800000,33000,DT,Appartement,87,3,247
2019/6/17,3800000,33000,DT,Appartement,25,1,247
2019/6/17,3800000,33000,DT,Appartement,60,3,247
2014/6/6,317500,33000,KJ,Appartement,78,3,
2014/6/19,162400,33000,LE,Appartement,48,3,
2014/7/8,120000,33000,KM,Appartement,36,2,
2014/7/28,188550,33000,KJ,Appartement,55,2,
2014/7/11,345000,33000,HY,Maison,95,4,565
2015/5/4,400500,33000,KI,Appartement,90,3,
2015/9/7,620000,33000,KE,Appartement,18,1,134
2015/9/7,620000,33000,KE,Appartement,21,1,134
2015/4/17,325000,33000,DP,Appartement,28,2,
2015/4/17,325000,33000,DP,Appartement,74,2,
2015/4/28,343000,33000,HY,Maison,122,5,171
2015/6/23,514400,33000,IM,Maison,100,4,170
2015/6/16,211000,33000,HA,Appartement,60,4,
2015/9/14,230000,33000,IH,Maison,76,3,97
2016/4/15,205000,33000,LE,Appartement,47,2,
2016/4/28,88000,33000,IV,Appartement,28,1,
2016/6/28,130000,33000,MA,Appartement,42,2,402
2016/6/28,130000,33000,MA,Appartement,72,3,402
2016/7/5,350000,33000,MA,Maison,71,3,159
2016/9/19,400000,33000,HW,Appartement,35,1,143
2016/9/19,400000,33000,HW,Appartement,32,1,143
2016/9/19,400000,33000,HW,Appartement,40,1,143
2016/9/19,400000,33000,HW,Appartement,37,1,143
2017/2/10,280750,33000,LS,Appartement,73,4,
2017/4/27,245000,33000,LS,Appartement,55,2,
2017/6/26,115000,33000,IV,Appartement,24,1,
2017/1/6,307500,33000,HB,Appartement,54,4,
2017/8/17,690000,33000,HB,Appartement,69,5,
2017/8/17,690000,33000,HB,Appartement,78,3,
2018/3/12,468000,33000,KS,Appartement,87,2,
2018/5/24,135500,33000,IV,Appartement,29,1,
2018/10/3,230000,33000,KM,Appartement,40,2,
2018/10/12,305000,33000,IV,Maison,46,3,96
2018/10/26,520000,33000,PM,Appartement,78,3,
2018/8/20,290000,33000,IM,Maison,50,2,110
2019/4/12,135000,33000,KI,Appartement,25,1,
2019/5/22,373150,33000,DP,Appartement,28,2,
2019/5/22,373150,33000,DP,Appartement,74,2,
2014/2/28,645000,33000,LT,Maison,140,4,236
2014/8/6,110000,33000,KL,Appartement,32,1,
2014/12/30,478000,33000,KV,Appartement,132,4,
2014/1/20,142000,33000,HE,Appartement,57,2,
2014/5/30,514700,33000,EY,Appartement,68,3,186
2014/5/30,514700,33000,EY,Appartement,60,3,186
2015/2/23,636700,33000,LT,Maison,140,4,236
2015/4/17,603000,33000,LO,Maison,120,4,236
2015/6/19,155500,33000,KL,Appartement,32,1,
2015/9/7,185000,33000,KH,Appartement,63,3,
2015/11/23,170000,33000,HN,Appartement,42,2,
2016/7/29,160000,33000,OW,Appartement,56,3,
2016/7/21,175000,33000,LY,Maison,57,3,125
2016/11/21,325000,33000,KV,Appartement,69,2,
2017/2/9,195000,33000,LC,Maison,85,3,50
2017/3/16,405000,33000,LC,Maison,80,5,84
2017/6/22,130500,33000,KV,Appartement,21,1,
2017/7/24,495000,33000,KN,Appartement,87,3,
2017/8/3,337000,33000,LO,Maison,45,3,56
2017/3/1,796575,33000,HX,Maison,217,5,264
2017/9/28,265000,33000,HI,Appartement,57,2,
2017/10/2,283770,33000,HI,Appartement,52,2,
2018/1/19,900550,33000,MD,Maison,200,7,172
2018/2/27,110000,33000,KL,Appartement,30,1,
2018/6/27,679000,33000,LO,Maison,144,3,65
2018/12/5,485000,33000,KP,Appartement,80,3,
2018/12/27,220540,33000,PM,Appartement,38,2,
2018/10/3,314000,33000,HI,Appartement,57,2,
2018/11/28,243000,33000,IN,Maison,75,4,271
2019/3/14,318840,33000,KL,Appartement,63,3,
2019/3/11,273550,33000,OW,Appartement,72,3,
2019/3/20,48000,33000,KV,Appartement,132,4,
2019/4/12,205000,33000,KH,Appartement,58,3,
2019/5/21,160000,33000,KH,Appartement,53,2,
2014/2/11,95000,33000,IU,Appartement,49,2,
2014/2/28,53000,33000,IU,Appartement,11,1,
2014/2/28,54000,33000,IU,Appartement,15,1,
2014/7/11,60000,33000,IU,Appartement,21,1,
2014/12/8,184150,33000,LA,Appartement,65,3,
2014/1/8,154000,33000,HN,Appartement,70,3,
2014/2/25,86000,33000,EC,Appartement,19,1,
2014/2/28,90000,33000,HN,Appartement,22,1,
2014/6/30,100000,33000,HN,Appartement,38,1,
2014/6/30,100000,33000,HN,Appartement,40,1,
2014/5/30,75960,33000,EC,Appartement,23,1,
2014/8/20,58000,33000,EC,Appartement,18,1,
2014/8/29,121500,33000,EC,Appartement,34,2,
2014/9/29,109500,33000,DU,Appartement,36,2,
2014/11/5,117500,33000,EC,Appartement,27,2,
2015/3/10,65000,33000,IU,Appartement,14,1,
2015/5/6,59000,33000,IU,Appartement,15,1,
2015/3/19,82500,33000,EC,Appartement,28,1,
2015/4/30,116000,33000,EC,Appartement,33,2,
2015/12/16,120000,33000,EC,Appartement,40,2,
2016/6/14,200000,33000,MH,Maison,40,2,68
2016/6/20,267500,33000,KJ,Appartement,53,2,
2016/7/5,610000,33000,LT,Maison,150,5,179
2016/9/19,160000,33000,KM,Appartement,36,2,
2016/11/28,210500,33000,KJ,Appartement,50,2,
2016/5/2,61900,33000,EC,Appartement,18,1,
2016/5/20,139500,33000,DS,Appartement,40,2,
2016/10/18,80000,33000,EC,Appartement,26,1,
2016/12/8,118000,33000,EC,Appartement,20,1,
2016/12/14,105000,33000,DS,Appartement,30,2,
2017/2/3,57500,33000,IU,Appartement,15,1,
2017/2/10,219000,33000,KJ,Appartement,50,2,
2017/10/4,178000,33000,KN,Appartement,23,1,
2017/10/26,227000,33000,IU,Appartement,49,2,
2017/3/10,126000,33000,EC,Appartement,32,1,
2017/3/15,142000,33000,EC,Appartement,34,2,
2017/4/14,67000,33000,EC,Appartement,18,1,
2017/7/31,715000,33000,DP,Appartement,45,2,166
2017/7/31,715000,33000,DP,Appartement,45,2,166
2017/7/31,715000,33000,DP,Appartement,38,2,166
2017/7/31,715000,33000,DP,Appartement,63,2,166
2017/7/31,715000,33000,DP,Appartement,63,2,166
2017/7/31,715000,33000,DP,Appartement,63,2,166
2017/10/13,125000,33000,EC,Appartement,20,1,
2017/12/22,141000,33000,EC,Appartement,37,2,
2018/1/22,290000,33000,KJ,Appartement,50,2,
2018/8/6,680000,33000,KV,Appartement,163,4,
2018/2/6,1000000,33000,HE,Appartement,81,4,
2018/2/6,1000000,33000,HE,Appartement,59,3,
2018/3/2,115000,33000,EC,Appartement,35,2,
2018/2/27,204912,33000,DP,Appartement,63,2,
2018/3/28,129000,33000,DU,Appartement,33,2,
2018/4/17,270000,33000,HE,Appartement,59,3,
2018/4/4,282000,33000,HE,Appartement,81,4,
2018/6/21,132650,33000,EC,Appartement,27,2,
2018/8/8,144000,33000,DP,Appartement,35,2,
2018/8/7,232000,33000,DP,Appartement,56,2,
2018/8/7,210000,33000,DP,Appartement,55,2,
2018/8/7,210000,33000,DP,Appartement,36,2,
2018/9/3,138000,33000,DP,Appartement,55,2,
2018/9/3,138000,33000,DP,Appartement,36,2,
2018/8/29,100000,33000,DP,Appartement,36,2,
2018/9/6,208000,33000,DP,Appartement,56,2,
2018/9/8,112140,33000,EC,Appartement,23,1,
2018/11/12,560000,33000,HN,Appartement,109,4,
2018/11/7,325000,33000,HE,Appartement,66,3,
2018/12/12,129000,33000,DP,Appartement,45,2,
2018/12/13,87000,33000,EC,Appartement,20,1,
2018/12/21,145000,33000,DS,Appartement,30,2,
2019/5/23,220000,33000,PE,Appartement,58,2,63
2019/5/3,110000,33000,DP,Appartement,17,1,
2019/5/20,480000,33000,IL,Maison,103,4,100
2014/2/24,395000,33000,LD,Appartement,80,5,
2014/7/29,138000,33000,KJ,Appartement,40,2,
2014/10/7,73280,33000,PD,Appartement,18,1,
2014/12/8,114500,33000,PD,Appartement,25,1,
2014/1/24,92500,33000,DT,Appartement,28,2,
2014/7/2,80000,33000,DT,Appartement,20,1,
2014/7/2,80000,33000,DT,Appartement,30,1,
2014/8/29,830000,33000,HA,Appartement,42,2,161
2014/8/29,830000,33000,HA,Appartement,118,4,161
2014/8/29,830000,33000,HA,Appartement,89,3,161
2014/8/29,830000,33000,HA,Appartement,60,3,161
2014/8/26,106000,33000,DT,Appartement,29,2,
2014/9/12,302000,33000,HI,Appartement,69,3,
2014/11/14,100000,33000,DP,Appartement,43,1,
2014/12/9,195460,33000,HL,Appartement,56,2,
2015/4/30,119000,33000,KJ,Appartement,33,2,
2015/6/26,305000,33000,LW,Appartement,75,3,
2015/8/6,66000,33000,PD,Appartement,25,1,
2015/10/19,992240,33000,LI,Maison,265,7,363
2015/12/28,88500,33000,PD,Appartement,18,1,
2015/1/20,161000,33000,DP,Appartement,69,2,
2015/3/26,335000,33000,HI,Appartement,68,3,
2015/4/7,180000,33000,DP,Appartement,46,2,
2015/6/5,271000,33000,HA,Appartement,100,3,
2015/6/5,236500,33000,HT,Maison,80,3,55
2015/6/19,255300,33000,HL,Appartement,56,3,
2015/8/31,180000,33000,HI,Appartement,40,2,
2015/9/29,98000,33000,DT,Appartement,23,1,
2015/11/2,374000,33000,HI,Appartement,64,3,
2016/2/29,154000,33000,KM,Appartement,35,1,
2016/6/10,135000,33000,KM,Appartement,35,1,
2016/10/19,190000,33000,KS,Appartement,47,2,
2016/10/19,190000,33000,KS,Appartement,40,2,
2016/10/27,365000,33000,PI,Maison,70,3,40
2016/1/12,296000,33000,DP,Appartement,107,3,
2016/8/24,219000,33000,HL,Appartement,56,2,
2016/9/30,311000,33000,DS,Appartement,21,1,
2016/9/30,311000,33000,DS,Appartement,31,2,
2016/9/30,311000,33000,DS,Appartement,39,1,
2016/9/30,311000,33000,DS,Appartement,34,1,
2016/10/28,230000,33000,IO,Maison,85,5,143
2017/11/3,1800000,33000,LI,Maison,265,7,363
2017/3/6,656450,33000,HI,Appartement,95,3,
2017/3/7,788550,33000,HI,Appartement,123,4,
2017/3/14,204000,33000,DS,Appartement,40,2,
2017/3/14,204000,33000,DS,Appartement,46,2,
2017/3/14,204000,33000,DS,Appartement,46,2,
2017/5/15,501200,33000,ET,Maison,126,6,128
2017/10/2,708150,33000,HI,Appartement,109,4,
2018/1/12,563400,33000,LD,Appartement,80,5,
2018/4/4,177000,33000,KJ,Appartement,35,2,
2018/9/5,300000,33000,KJ,Appartement,61,3,
2018/8/28,208000,33000,KM,Appartement,35,1,
2018/9/7,271580,33000,KJ,Appartement,70,3,
